 - 2015-22,1043,0.0019175455417066154
 - 2015-23,1039,9.624639076034649E-4
 - 2015-24,1029,9.718172983479105E-4
 - 2015-25,1092,9.157509157509158E-4
 - 2015-26,1243,0.0016090104585679806
 - 2015-27,983,0.001017293997965412
 - 2015-28,1065,0.0028169014084507044
 - 2015-29,1083,0.0018467220683287165
 - 2015-30,952,0.0010504201680672268
 - 2015-31,1151,0.0017376194613379669
 - 2015-32,1141,8.764241893076249E-4
 - 2015-33,1045,0.0
 - 2015-34,1085,9.216589861751152E-4
 - 2015-35,1011,9.891196834817012E-4
 - 2015-36,1050,0.0019047619047619048
 - 2015-37,1072,0.0018656716417910447
 - 2015-38,1157,0.0
 - 2015-39,993,0.002014098690835851
 - 2015-40,1028,0.0
 - 2015-41,1093,9.149130832570906E-4
 - 2015-42,1081,0.0027752081406105457
 - 2015-43,1109,0.0018034265103697023
 - 2015-44,1068,0.0
 - 2015-45,1007,9.930486593843098E-4
 - 2015-46,1000,0.003
 - 2015-47,1109,9.017132551848512E-4
 - 2015-48,1015,9.852216748768472E-4
 - 2015-49,1083,0.0018467220683287165
 - 2015-50,1112,0.0017985611510791368
 - 2015-51,1169,8.55431993156544E-4
 - 2015-52,967,0.001034126163391934
 - 2016-01,803,0.0
 - 2016-02,889,0.0011248593925759281
 - 2016-03,1017,0.0019665683382497543
 - 2016-04,929,0.001076426264800861
 - 2016-05,960,0.0010416666666666667
 - 2016-06,969,0.0
 - 2016-07,891,0.0
 - 2016-08,805,0.002484472049689441
 - 2016-09,956,0.0010460251046025104
 - 2016-10,1101,9.082652134423251E-4
 - 2016-11,1107,0.0018066847335140017
 - 2016-12,935,0.0
 - 2016-13,926,0.0010799136069114472
 - 2016-14,1006,0.0
 - 2016-15,979,0.0010214504596527069
 - 2016-16,1070,0.0
 - 2016-17,1100,9.090909090909091E-4
 - 2016-18,837,0.0023894862604540022
 - 2016-19,1044,0.0028735632183908046
 - 2016-20,1199,0.0016680567139282735
 - 2016-21,1353,0.0
 - 2016-22,1637,0.0012217470983506415
 - 2016-23,1611,6.207324643078833E-4
 - 2016-24,1580,0.0018987341772151898
 - 2016-25,1424,0.0014044943820224719
 - 2016-26,1722,0.0023228803716608595
 - 2016-27,1633,0.003674219228413962
 - 2016-28,1322,0.0022692889561270802
 - 2016-29,1559,0.0025657472738935213
 - 2016-30,1701,0.001763668430335097
 - 2016-31,1656,6.038647342995169E-4
 - 2016-32,1578,6.337135614702154E-4
 - 2016-33,1725,0.002318840579710145
 - 2016-34,1582,0.0018963337547408343
 - 2016-35,1738,0.0017261219792865361
 - 2016-36,1688,0.002369668246445498
 - 2016-37,1541,0.0012978585334198572
 - 2016-38,1914,0.0
 - 2016-39,1698,0.001177856301531213
 - 2016-40,1727,0.0011580775911986102
 - 2016-41,1619,6.176652254478073E-4
 - 2016-42,1717,0.0011648223645894002
 - 2016-43,1682,0.0017835909631391202
 - 2016-44,1756,0.0017084282460136675
 - 2016-45,1796,0.0027839643652561247
 - 2016-46,1712,0.0011682242990654205
 - 2016-47,1801,0.002220988339811216
 - 2016-48,1513,0.0
 - 2016-49,1693,5.906674542232723E-4
 - 2016-50,1718,0.0017462165308498253
 - 2016-51,1749,0.0017152658662092624
 - 2016-52,1726,0.0
 - 2016-53,1235,0.0024291497975708503
 - 2017-01,550,0.0018181818181818182
BRONX - 2012-27,402,0.0
BRONX - 2012-28,366,0.00819672131147541
BRONX - 2012-29,351,0.002849002849002849
BRONX - 2012-30,381,0.0
BRONX - 2012-31,391,0.0
